step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
13,CASH_OUT,396209.81,C1173087933,276843,0,C1587406692,807216.48,1559231.52,0,0
13,CASH_IN,216791.5,C1221675933,7906395.41,8123186.91,C1721214070,8480105.62,8263314.12,0,0
13,CASH_IN,414116.72,C73859870,422934,837050.72,C1200314947,1134874.76,929739.11,0,0
13,CASH_OUT,203025.55,C1933697017,0,0,C2011630865,657589.33,860614.88,0,0
13,PAYMENT,8731.24,C1244518754,16919,8187.76,M744628364,0,0,0,0
13,PAYMENT,4683.62,C1498509267,0,0,M1823224005,0,0,0,0
13,PAYMENT,14066.89,C37397560,0,0,M644683706,0,0,0,0
13,CASH_IN,294008.47,C611432828,966349.71,1260358.19,C1377774115,373728.51,0,0,0
13,CASH_OUT,57836.32,C611437052,52297,0,C104124111,0,57836.32,0,0
13,CASH_IN,122116.29,C834903027,2780183.96,2902300.26,C823374236,1047339.92,925223.63,0,0
13,CASH_OUT,424404.6,C782707717,22269,0,C153709405,125406.36,549810.96,0,0
13,CASH_OUT,136647.7,C1993647056,0,0,C111311560,576866.76,713514.46,0,0
13,CASH_OUT,14625.95,C1500593300,9687,0,C307596837,0,14625.95,0,0
13,CASH_OUT,349714.35,C2123768178,0,0,C720442578,440424.4,790138.76,0,0
13,PAYMENT,6268.27,C1750693528,131817,125548.73,M1060723669,0,0,0,0
13,PAYMENT,27626.89,C1905028945,125929,98302.11,M908679316,0,0,0,0
13,PAYMENT,26932.16,C593458323,100572,73639.84,M948222679,0,0,0,0
13,CASH_OUT,457773.89,C266001755,0,0,C1017770930,5019056.46,5476830.35,0,0
13,PAYMENT,12449.09,C337264652,253553.11,241104.02,M643416122,0,0,0,0
13,CASH_OUT,145565.62,C960771928,0,0,C444068845,2088092.26,2803159.62,0,0
13,CASH_IN,417540.49,C366296021,5579,423119.49,C1822578654,3477424.26,2984244.06,0,0
13,CASH_IN,182031.61,C1744777423,13580,195611.61,C1998263597,131293,44056.8,0,0
13,TRANSFER,707284.79,C708489729,0,0,C2103704425,1651410.33,2404389.31,0,0
13,TRANSFER,614516.53,C1029755095,0,0,C2075822976,1527291.24,2224292.57,0,0
13,CASH_IN,136222.05,C1569293052,10098605.18,10234827.23,C1396827930,170879.66,34657.61,0,0
13,CASH_OUT,239027.83,C1775330256,61843,0,C55345694,53064,292091.83,0,0
13,CASH_OUT,244933.65,C481708661,198664,0,C1534506626,217032.46,461966.12,0,0
13,PAYMENT,13501.96,C441951104,70364,56862.04,M204947511,0,0,0,0
14,PAYMENT,5585.34,C1682280152,15492,9906.66,M2103107358,0,0,0,0
14,CASH_OUT,50661.9,C312899887,53310,2648.1,C1728083442,1856895.27,1907557.17,0,0
14,PAYMENT,19784.4,C1670564416,1100,0,M1892136281,0,0,0,0
14,CASH_OUT,276902.13,C1674846929,0,0,C1987075127,20130271.59,20407173.73,0,0
14,CASH_OUT,300758.69,C468587305,14610,0,C958693271,0,300758.69,0,0
14,PAYMENT,10035.06,C1626133592,0,0,M784900408,0,0,0,0
14,CASH_OUT,249515.37,C414914875,6176,0,C375162006,1137778.33,1387293.7,0,0
14,PAYMENT,5394.59,C1567391142,122688.73,117294.14,M458115762,0,0,0,0
14,CASH_OUT,81699.03,C1357876852,0,0,C514210477,205995.16,287694.19,0,0
14,CASH_OUT,72791.05,C847969484,0,0,C305606841,866640.15,2436743.86,0,0
14,TRANSFER,634729.86,C1060565691,141139.12,0,C1413677222,3976490.03,6063938.34,0,0
14,PAYMENT,2221.43,C1517732994,0,0,M1458836466,0,0,0,0
14,CASH_IN,30332,C1995197283,11300,41632,C1225152713,2266217.25,2513615.08,0,0
14,CASH_IN,193809.57,C1392060361,5265613.93,5459423.49,C1703006213,2492516.12,2918420,0,0
14,CASH_IN,118410.1,C1127585426,11993401.19,12111811.28,C1527735841,958690.68,840280.58,0,0
14,CASH_IN,179670.66,C1709627451,62163,241833.66,C1523753203,285974.4,106303.74,0,0
14,PAYMENT,10590.97,C618196611,106217,95626.03,M876576440,0,0,0,0
14,CASH_OUT,8448.13,C988249476,0,0,C1441051345,992084.92,1059965.8,0,0
14,TRANSFER,1310761.99,C537673545,52276,0,C386202215,1302815.49,2537807.45,0,0
14,CASH_OUT,18090.23,C773078713,20011,1920.77,C1648878797,4293805.16,6283054.39,0,0
14,CASH_IN,96040.56,C1273997115,2506203.94,2602244.5,C452365814,473630.28,711507.38,0,0
14,CASH_OUT,185987.09,C767980532,11245,0,C119306016,415070.99,412451.15,0,0
14,CASH_OUT,46932.05,C1765363980,0,0,C224063653,161751.96,53461.8,0,0
14,PAYMENT,2599.7,C685940129,49595,46995.3,M1386692287,0,0,0,0
14,TRANSFER,532844.18,C774224966,0,0,C1018367645,729238.46,1897904.73,0,0
14,CASH_OUT,149102.84,C1877222972,151439.57,2336.73,C1091477477,180319.39,393384.02,0,0
14,TRANSFER,185630.59,C208818014,412454.31,226823.72,C571113365,10615590.76,10524098.22,0,0
14,CASH_OUT,147744.96,C1980671031,30570,0,C500559932,5724,319782.33,0,0
14,PAYMENT,10945.06,C625170280,217574.68,206629.62,M1512647882,0,0,0,0
14,CASH_OUT,86463.78,C1776188821,0,0,C382648630,240164.53,317484,0,0
14,CASH_OUT,261326.57,C609135129,15728,0,C1188229244,394565.9,1122297.61,0,0
14,CASH_IN,118436.86,C1871115331,7255141.52,7373578.38,C141535961,1806670.73,2398284.26,0,0
14,PAYMENT,10420.01,C1107931621,10257,0,M2048179679,0,0,0,0
14,CASH_IN,45348.16,C572959360,204613,249961.16,C480352735,846,0,0,0
14,PAYMENT,3493.82,C1786072905,0,0,M1380024107,0,0,0,0
14,CASH_OUT,29865.27,C972040779,0,0,C1939378466,467590.81,949719.62,0,0
14,CASH_OUT,50264.29,C949661668,0,0,C2036762590,4661628.25,4692866.83,0,0
14,PAYMENT,5873.61,C411448465,0,0,M1636102838,0,0,0,0
14,CASH_IN,44923.46,C1214673190,3730006.9,3774930.36,C1807829358,282709.28,237785.82,0,0
14,PAYMENT,9315.17,C2059015950,79003.72,69688.56,M505568569,0,0,0,0
14,PAYMENT,8449.95,C1947758146,0,0,M227288635,0,0,0,0
14,TRANSFER,427303.12,C2084353863,7562,0,C1872440449,0,427303.12,0,0
14,CASH_IN,81168.7,C1061676907,4016598.27,4097766.97,C453757414,631324.57,747289.91,0,0
14,PAYMENT,127.92,C1332494611,0,0,M1574536926,0,0,0,0
14,TRANSFER,462098.05,C1406736876,0,0,C432416411,3430396.46,4017700.04,0,0
14,CASH_IN,248736.3,C1405239059,13917439.51,14166175.81,C1742012205,520969.27,510280.83,0,0
14,CASH_IN,36446.89,C526113651,14343644.76,14380091.65,C508433499,6701513.84,6817265.36,0,0
14,CASH_OUT,200818.71,C1251930317,31127,0,C1283831289,7021,0,0,0
14,CASH_OUT,160905.91,C663208569,649,0,C690031047,78432.61,239338.52,0,0
14,CASH_IN,339466.09,C1075475363,270959.37,610425.46,C231471236,100767.57,0,0,0
14,CASH_IN,104606.59,C57867176,21569,126175.59,C593849790,0,254348.41,0,0
14,PAYMENT,17805.19,C1742009351,0,0,M1052905030,0,0,0,0
14,PAYMENT,10905.89,C1237716335,165005.76,154099.87,M1131156709,0,0,0,0
14,CASH_IN,247637.26,C1347447798,33556,281193.26,C1480811449,2590846.34,1703455.95,0,0
14,CASH_OUT,220885.41,C632474938,0,0,C563685870,0,220885.41,0,0
14,PAYMENT,5363.29,C457147804,443007.15,437643.86,M1037481560,0,0,0,0
14,PAYMENT,5220.81,C1413845033,85493.93,80273.12,M2022359146,0,0,0,0
14,CASH_IN,454383,C608996481,6241,460624,C638590716,9002082.8,8746123.89,0,0
14,CASH_OUT,38440.21,C1411870409,235,0,C1142024245,0,33386.97,0,0
14,PAYMENT,1028.39,C255756784,11127.13,10098.73,M785359199,0,0,0,0
14,PAYMENT,24416.22,C360176818,142004.28,117588.06,M61809027,0,0,0,0
14,CASH_IN,102047.46,C1071875705,30504,132551.46,C1343686543,11626967.63,12186132.8,0,0
14,CASH_OUT,187917.22,C1400002462,0,0,C886874200,531490.08,774728.17,0,0
14,CASH_IN,56175.52,C1875863794,5478273.63,5534449.15,C254546355,9906232.13,9950986.33,0,0
14,CASH_IN,155545.51,C1052275350,150130,305675.51,C587820621,49183.32,0,0,0
14,PAYMENT,7155.83,C1375315239,132188.16,125032.33,M1833130065,0,0,0,0
15,CASH_IN,102858.11,C1999147052,11529,114387.11,C705073130,578973.27,824502.7,0,0
15,CASH_OUT,55198.8,C2066919923,0,0,C983435803,105006,125591.39,0,0
15,CASH_IN,254423.39,C1530865322,682730.23,937153.62,C285414532,1472947.28,1218523.89,0,0
15,CASH_IN,231813.33,C507558796,49653,281466.33,C1589302187,175607.88,0,0,0
15,PAYMENT,30703.23,C898707061,265539,234835.77,M1078704677,0,0,0,0
15,CASH_OUT,394963.54,C1396940140,39502.89,0,C173468702,492598.33,1620198.28,0,0
15,PAYMENT,22021.53,C200563606,34712,12690.47,M90577518,0,0,0,0
15,CASH_OUT,513540.64,C2128020004,71374,0,C573641489,0,513540.64,0,0
15,CASH_IN,365042.48,C1235773075,536,365578.48,C1504894184,3729847.93,2932895.89,0,0
15,CASH_OUT,351802.56,C293986144,227,0,C1451179340,0,360232.9,0,0
15,TRANSFER,749900.01,C962996798,0,0,C1163736217,1343543.88,1594646.02,0,0
15,CASH_IN,266473.59,C957933849,21715171.89,21981645.48,C1683855044,298836.15,32362.55,0,0
15,PAYMENT,18297.8,C297645946,0,0,M2132610740,0,0,0,0
15,CASH_OUT,287333.49,C734852077,0,0,C224342296,6729358.32,6341271.25,0,0
15,CASH_IN,96306.58,C1672810041,9200356.87,9296663.45,C1050445022,330403.3,96099.75,0,0
15,PAYMENT,2599.23,C1824184421,50856,48256.77,M897435717,0,0,0,0
15,PAYMENT,12126.19,C41325280,0,0,M656948764,0,0,0,0
15,TRANSFER,136481.48,C711834692,31901,0,C1365650915,3777.64,35106.65,0,0
15,CASH_IN,80544.35,C62205129,7840152.3,7920696.65,C1691419695,4919236.59,4838692.24,0,0
15,CASH_OUT,407127.35,C246123747,0,0,C1652387800,4847129.35,5465232.26,0,0
15,CASH_OUT,332080.32,C857927403,4162,0,C1244093207,1359074.92,1785477.09,0,0
15,PAYMENT,10851.38,C222803031,12519.49,1668.11,M407672111,0,0,0,0
15,PAYMENT,1021.3,C2115927685,0,0,M1046710691,0,0,0,0
15,PAYMENT,13445.57,C1744362344,26282,12836.43,M159195699,0,0,0,0
15,CASH_OUT,185613.42,C437492741,1073,0,C1443405817,1541139.91,1726753.33,0,0
15,TRANSFER,412907.51,C1993128063,0,0,C60216880,3924040.26,4159253.85,0,0
15,TRANSFER,635767.14,C529989153,0,0,C167092361,1005703.71,1641470.86,0,0
15,CASH_OUT,104289.55,C1027205674,19925,0,C916294232,0,104289.55,0,0
15,PAYMENT,10426.79,C1378998034,0,0,M777979718,0,0,0,0
15,CASH_OUT,199713.89,C1459841281,337280,137566.11,C617009388,0,245203.51,0,0
15,CASH_IN,277207.3,C1480614390,203,277410.3,C1654585309,0,0,0,0
15,PAYMENT,8131.82,C1982224303,278474.46,270342.65,M1861544048,0,0,0,0
15,PAYMENT,1042.26,C1232443241,402860.33,401818.07,M574569102,0,0,0,0
15,PAYMENT,5012.33,C525875352,1418,0,M329161809,0,0,0,0
15,CASH_OUT,142921.03,C2079737399,0,0,C1717186409,273691.23,0,0,0
15,CASH_IN,177939.99,C1226239104,513691.6,691631.59,C49623118,1457685.71,1555459,0,0
15,CASH_IN,287297.83,C1833556599,6767024.73,7054322.56,C776817954,6721817.78,6434519.95,0,0
15,PAYMENT,8679.27,C1730981617,3582,0,M2084730819,0,0,0,0
15,CASH_IN,82825.35,C1242621127,6328504.9,6411330.24,C1138577750,437087.7,354262.36,0,0
15,CASH_IN,349274.75,C1378389874,53021,402295.75,C426077729,148291.34,0,0,0
15,PAYMENT,14852.64,C1187798300,2082041.37,2067188.74,M1131085269,0,0,0,0
15,CASH_OUT,232798.26,C1482664428,1338671.36,1105873.1,C1126569136,662615.29,866430.18,0,0
15,CASH_OUT,41562.46,C857333824,73837,32274.54,C50917412,1879677.39,2460131.37,0,0
15,CASH_IN,126982.86,C696479345,10989,137971.86,C863639173,0,0,0,0
15,PAYMENT,25516.8,C1581558099,89659.43,64142.63,M1564666087,0,0,0,0
15,CASH_OUT,82954.66,C1385702760,26425,0,C1151168908,13443.03,96397.69,0,0
15,CASH_IN,86249.38,C1044261421,1208,87457.38,C1154907070,0,0,0,0
15,CASH_OUT,221954.83,C1558552765,0,0,C472344182,1276461.32,1498416.15,0,0
15,PAYMENT,2211.71,C613188816,153987.58,151775.87,M1813440456,0,0,0,0
15,PAYMENT,2287.45,C57227909,0,0,M1791665920,0,0,0,0
15,CASH_OUT,253154.72,C1393932242,39089,0,C1592891366,66564.86,319719.58,0,0
15,CASH_OUT,172009.56,C440890353,0,0,C399274828,709102.55,881112.11,0,0
15,CASH_OUT,37477.37,C2016209895,345712,308234.63,C1171948877,1250921.24,968562.4,0,0
15,PAYMENT,2382.55,C1549345569,0,0,M1163998269,0,0,0,0
15,PAYMENT,5012.42,C298788647,0,0,M1511404285,0,0,0,0
15,CASH_OUT,13409.92,C1132376332,0,0,C1147977782,633407.3,695068.12,0,0
15,CASH_OUT,364509.82,C2001619524,6139,0,C786640790,689621.85,1054131.68,0,0
15,PAYMENT,497.79,C164704405,0,0,M923535419,0,0,0,0
15,PAYMENT,13574.4,C1066532052,136554.53,122980.13,M65130751,0,0,0,0
15,CASH_OUT,354556.91,C1767596435,50860,0,C1909414655,147204.76,501761.68,0,0
15,TRANSFER,55152.57,C1435770340,0,0,C1354418670,177926.55,233079.12,0,0
15,PAYMENT,17886.81,C382047311,21072,3185.19,M1479887147,0,0,0,0
15,PAYMENT,13970.14,C1133498145,20219,6248.86,M1215915900,0,0,0,0
15,TRANSFER,688038.3,C1338729850,42738,0,C219625014,262415.04,950453.33,0,0
15,CASH_IN,141408.53,C1296461282,0,141408.53,C1040572676,274041.2,132632.67,0,0
15,CASH_OUT,252973.71,C1795048088,147107.96,0,C1887012504,123291.37,376265.07,0,0
15,CASH_OUT,161783.8,C1473652100,0,0,C6778438,447788.68,609572.48,0,0
15,CASH_OUT,528007.03,C1426058769,0,0,C1011395618,545213.04,1073220.07,0,0
15,TRANSFER,473525.22,C525507779,61349,0,C987998892,0,473525.22,0,0
15,PAYMENT,20801.31,C348102788,96874.27,76072.95,M1087972857,0,0,0,0
15,CASH_OUT,434276.39,C1853811249,16409,0,C883005172,0,147929.37,0,0
15,PAYMENT,15473.76,C1017013494,347001.23,331527.47,M716800317,0,0,0,0
15,CASH_OUT,176701.18,C863421265,0,0,C729416303,440831.65,617532.83,0,0
15,CASH_OUT,319555.69,C1791932531,21854.92,0,C576209911,660455.2,697401.02,0,0
15,PAYMENT,3089.67,C1406393612,19212,16122.33,M1420536610,0,0,0,0
15,PAYMENT,30959.5,C1751458771,0,0,M319657338,0,0,0,0
15,CASH_IN,192498.86,C355742120,4118885.39,4311384.25,C330385904,1514764.46,1322265.6,0,0
15,PAYMENT,26072.38,C83032979,10273,0,M1370514841,0,0,0,0
15,CASH_IN,59532.36,C184825683,1454,60986.36,C1949097464,2868666.68,2809134.32,0,0
15,PAYMENT,11098.73,C648744857,0,0,M411225223,0,0,0,0
16,CASH_OUT,146573.12,C2132248512,1791,0,C1074837576,11731,158304.12,0,0
16,CASH_OUT,182083.08,C1907607681,451706,269622.92,C1155856873,14144.25,202613.11,0,0
16,CASH_IN,474070.38,C1940404557,120,474190.38,C604023654,9035,0,0,0
16,CASH_OUT,360290.63,C1650091939,81069,0,C1315052927,198012.35,866900.57,0,0
16,PAYMENT,8358.03,C2079251790,181714.48,173356.45,M2052866171,0,0,0,0
16,PAYMENT,7004.22,C1091747348,10452,3447.78,M1635293859,0,0,0,0
16,CASH_OUT,95369.76,C491318333,0,0,C1857906618,12823151.5,12646294.46,0,0
16,CASH_OUT,273749.86,C878418127,0,0,C846851775,4220021.25,6188629.21,0,0
16,CASH_IN,187547.59,C553012958,9741876.81,9929424.4,C1459901127,557741.72,573259.8,0,0
16,CASH_IN,33906.29,C198863180,3695119.05,3729025.34,C610507909,64377.94,0,0,0
16,CASH_OUT,188043.17,C202549259,19523,0,C357480178,10199,48527.14,0,0
16,TRANSFER,252428.19,C2064250760,0,0,C561822941,380176.19,632604.38,0,0
16,TRANSFER,208691.89,C1775828803,11193,0,C1030716397,0,314854.84,0,0
16,CASH_IN,71529.3,C1417309925,257764,329293.3,C1911288447,0,0,0,0
16,CASH_IN,203553.16,C65895058,18693149.44,18896702.59,C1957968295,495601.16,292048,0,0
16,TRANSFER,819827.59,C862154697,41693,0,C365063356,54427.25,874254.84,0,0
16,CASH_OUT,150208.26,C1595664290,26013,0,C1990219286,192612,0,0,0
16,CASH_IN,12577.72,C2114293102,0,12577.72,C286954041,211534.66,198956.95,0,0
16,CASH_IN,35095.45,C866830569,8682582.84,8717678.3,C921505633,622986.05,587890.6,0,0
16,CASH_OUT,24416.29,C336247359,46626.86,22210.57,C2032145378,85527.64,109943.94,0,0
16,CASH_OUT,44500.47,C1445306692,483326.13,438825.65,C1215409003,610820.56,655321.03,0,0
16,CASH_IN,164937.12,C1087522305,271106.89,436044,C33412994,37226.83,0,0,0
16,CASH_IN,372783.07,C899586694,8201201.06,8573984.12,C109198669,847612.6,474829.53,0,0
16,CASH_IN,131234.38,C1403941193,8817986.08,8949220.47,C2014517831,1177477.2,781781.5,0,0
16,CASH_OUT,477322.85,C1769823357,83001,0,C586663235,1240968.06,1761771.28,0,0
16,CASH_OUT,11061.3,C999096465,10803,0,C1241466301,1408696.3,3000479.96,0,0
16,TRANSFER,1160015.65,C1560412909,0,0,C2036132277,9284127.12,10790624.39,0,0
16,PAYMENT,28310.31,C1842910645,513195.61,484885.3,M1873887920,0,0,0,0
16,CASH_IN,28301.17,C1156194646,6593815.08,6622116.25,C1573730841,5905781.17,5967633.82,0,0
16,TRANSFER,951979.13,C1548076793,0,0,C850682182,971859.3,2871616.6,0,0
16,CASH_IN,51460.17,C1421386268,1037239.36,1088699.53,C590778583,511460.82,687607.07,0,0
16,CASH_IN,112271.78,C430008687,6181070.99,6293342.77,C248688615,2268685.12,2156413.35,0,0
16,CASH_IN,207198.99,C1552864264,49877,257075.99,C423468445,887582.02,823680.09,0,0
16,CASH_OUT,56726.66,C403010673,0,0,C1428475449,227375.68,778321.19,0,0
16,CASH_OUT,76874.8,C2141579056,70315,0,C554501757,337457.71,414332.51,0,0
16,PAYMENT,8439.37,C1529401300,0,0,M881524159,0,0,0,0
16,CASH_IN,278842.26,C271982344,293889.12,572731.38,C564246167,311701.67,141837.59,0,0
16,CASH_OUT,73107.84,C1262095549,274,0,C367379084,6508.23,19847.12,0,0
16,CASH_IN,120729.87,C462169710,11160,131889.87,C898532265,0,0,0,0
16,PAYMENT,8687.32,C337418760,12779,4091.68,M1853823899,0,0,0,0
16,CASH_IN,36113.85,C522112338,2939324.88,2975438.73,C1468376518,1779901.6,1591111.27,0,0
16,CASH_OUT,422552.13,C398127574,20206,0,C1101411123,654242.32,1406016.95,0,0
16,CASH_OUT,35520.15,C813094057,15459,0,C1932869966,0,35520.15,0,0
16,CASH_IN,150806.39,C1950233468,7324,158130.39,C2109236648,5008759.68,4857953.29,0,0
16,CASH_OUT,83503.14,C1482729143,0,0,C1224130196,842735.64,926238.78,0,0
16,CASH_OUT,149423.99,C780929545,702,0,C883826753,129444.93,278868.92,0,0
16,CASH_OUT,153561.56,C830226654,7702,0,C779932852,6664,0,0,0
16,CASH_IN,355007.72,C1167679170,211518.52,566526.24,C1658836749,428447.04,73439.32,0,0
16,CASH_IN,334902.54,C104169586,19709,354611.54,C1451766778,120622.98,0,0,0
17,TRANSFER,115570.45,C1101513351,0,0,C1868086617,6913755.49,7029325.93,0,0
17,PAYMENT,5032.52,C1607197049,0,0,M645060236,0,0,0,0
17,PAYMENT,28071.38,C740078439,0,0,M285718459,0,0,0,0
17,CASH_OUT,279013,C684205590,0,0,C482394783,348856.08,627869.08,0,0
17,PAYMENT,24341.9,C128944142,64120,39778.1,M164198004,0,0,0,0
17,TRANSFER,462981.92,C1436447877,49733,0,C1047854105,0,462981.92,0,0
17,TRANSFER,285891.52,C1726440184,0,0,C1390814796,1756723.42,2042614.94,0,0
17,CASH_OUT,500575.71,C1902384723,137243,0,C1964186862,5405.57,505981.28,0,0
17,PAYMENT,13020.91,C2104699692,0,0,M504550704,0,0,0,0
17,CASH_OUT,326324.64,C778465699,12073.06,0,C10036459,540255.1,866579.74,0,0
17,CASH_IN,144406.98,C1505890982,8353284.96,8497691.94,C900917585,1238242.89,1093835.91,0,0
17,TRANSFER,367090.36,C1850079314,30872,0,C1179975227,1792315.33,2414493.51,0,0
17,CASH_OUT,296539.05,C1739231933,0,0,C1653497755,800744.9,1029215.71,0,0
17,PAYMENT,13628.04,C2015816818,288413.91,274785.87,M1485176981,0,0,0,0
17,TRANSFER,432520.7,C1085560528,21399,0,C869170075,241482.14,1009550.36,0,0
17,PAYMENT,2951.63,C1938366370,0,0,M77383074,0,0,0,0
17,PAYMENT,9266.26,C2117536229,31330,22063.74,M551199600,0,0,0,0
17,CASH_OUT,387485.47,C1653143274,42275,0,C568639233,515918.16,986185.3,0,0
17,PAYMENT,2806.18,C605716169,0,0,M2055587803,0,0,0,0
17,PAYMENT,10669.72,C704170458,352626.38,341956.66,M11280484,0,0,0,0
17,CASH_OUT,114924.69,C1450949436,0,0,C86392268,505727.99,620652.68,0,0
17,CASH_IN,188552.53,C1541641454,30970,219522.53,C591881651,252092.9,63540.36,0,0
17,CASH_OUT,82897.24,C835754568,23628,0,C1449054129,0,82897.24,0,0
17,CASH_OUT,19267.46,C1402379737,14440,0,C1114018004,0,19267.46,0,0
17,PAYMENT,27180.81,C1867021137,607932,580751.19,M978156614,0,0,0,0
17,PAYMENT,12677.57,C2104330682,110918,98240.43,M1702395779,0,0,0,0
17,CASH_IN,285807.62,C1061173044,206494,492301.62,C1937764675,97195.76,0,0,0
17,CASH_IN,311336.7,C2042609245,69412,380748.7,C1360787183,0,16349.47,0,0
17,CASH_IN,152895.25,C1013323200,214016,366911.25,C941943636,0,0,0,0
17,CASH_OUT,355834.5,C1260215839,0,0,C972608594,4691300.56,5047135.07,0,0
17,CASH_OUT,12639.29,C1966314565,30339,17699.71,C1985806378,765773.09,1019506.95,0,0
17,CASH_OUT,13793.45,C818827456,113488,99694.55,C769935428,95724.79,109518.25,0,0
17,PAYMENT,21226.31,C1872497476,299930.49,278704.18,M557843557,0,0,0,0
17,DEBIT,11594.65,C817098488,4611,0,C1643188847,579819.01,591413.65,0,0
17,CASH_IN,23568.42,C219510907,3494719.07,3518287.49,C519651370,113488.07,89919.66,0,0
17,PAYMENT,18738.59,C804268261,493054,474315.41,M2102178173,0,0,0,0
17,CASH_OUT,87448.13,C947444189,0,0,C48976719,1748458.28,1960102.32,0,0
17,CASH_IN,23021.72,C149302996,125,23146.72,C881476481,3081,0,0,0
17,PAYMENT,18708.96,C429973240,245909.82,227200.86,M213390843,0,0,0,0
17,CASH_OUT,35214.33,C1526175215,0,0,C2034446980,321938.33,44530.73,0,0
17,CASH_IN,351323.79,C2065253899,11853568.76,12204892.55,C1357670903,650890.82,299567.03,0,0
17,CASH_OUT,202703.65,C1185623232,39618,0,C1085922461,780098.45,982802.1,0,0
17,CASH_OUT,174020.31,C803393008,903,0,C995623237,269,174289.31,0,0
17,PAYMENT,288.08,C1162901636,27496,27207.92,M267609926,0,0,0,0
17,PAYMENT,1794.13,C343415555,339414.75,337620.61,M1648250465,0,0,0,0
17,PAYMENT,6747.27,C252975314,0,0,M1946457570,0,0,0,0
17,PAYMENT,9090.76,C1149892943,50348.89,41258.13,M717146365,0,0,0,0
17,CASH_OUT,124042.49,C359860801,0,0,C1861566283,238980.61,363023.1,0,0
17,PAYMENT,12344.78,C1764213353,0,0,M1828913336,0,0,0,0
17,CASH_IN,305168.25,C542754435,4722083.07,5027251.32,C25513932,3325870.26,3020702.01,0,0
17,CASH_OUT,175594.71,C1927558092,0,0,C387517585,1202026.58,1377621.29,0,0
18,CASH_IN,274098.98,C1218944748,23147067.71,23421166.69,C5533778,2723014.97,2448916,0,0
18,CASH_OUT,115163.89,C2109805832,59908,0,C607501444,669564.41,1086290.08,0,0
18,TRANSFER,882748.84,C849143708,0,0,C1231030104,2301502.5,3184251.34,0,0
18,PAYMENT,19889.04,C1255480969,11473,0,M160201472,0,0,0,0
18,CASH_IN,12088.34,C1833059224,179357,191445.34,C1428475449,481792.16,469703.82,0,0
18,CASH_IN,191842.19,C236607469,21602312.53,21794154.72,C2034446980,236372.92,44530.73,0,0
18,CASH_IN,371466,C285649921,1856460.71,2227926.71,C1235198364,1029424.65,657958.65,0,0
18,PAYMENT,15777.13,C2094066586,651335,635557.87,M1645188124,0,0,0,0
18,CASH_OUT,7831.5,C1823522599,0,0,C565957561,972913.54,980745.04,0,0
18,CASH_OUT,416497.52,C1574152411,0,0,C353156774,1851318.35,2267815.87,0,0
18,PAYMENT,3165.09,C1524592693,244067.61,240902.51,M1364640992,0,0,0,0
18,CASH_OUT,155760.21,C486602391,71935,0,C1927159174,432171.57,587931.78,0,0
18,CASH_OUT,28682.32,C1175062431,20998,0,C1862636901,1764.24,30446.56,0,0
18,PAYMENT,9005.77,C2068835662,59753,50747.23,M1098024232,0,0,0,0
18,CASH_IN,144534.46,C823980116,26931,171465.46,C402160987,165871.31,21336.85,0,0
18,PAYMENT,3132.9,C142050049,0,0,M2059937792,0,0,0,0
18,CASH_OUT,138999.23,C1074948993,0,0,C243259392,416404.97,408802.04,0,0
18,PAYMENT,7673.63,C145681663,0,0,M425621322,0,0,0,0
18,TRANSFER,203542.16,C362345107,0,0,C1080077694,1046962.01,1730863.39,0,0
18,CASH_IN,268362.04,C562081982,130,268492.04,C1290597359,649902.99,549365.29,0,0
18,CASH_IN,92428.13,C373626466,746715.13,839143.27,C818838019,1754497.67,2241340.96,0,0
18,PAYMENT,8336.15,C1991388984,302358,294021.85,M319887872,0,0,0,0
18,PAYMENT,2739.24,C1800058071,0,0,M1840750742,0,0,0,0
18,CASH_IN,193690.95,C1625847463,1881773.75,2075464.7,C290208896,1410558.92,1216867.97,0,0
18,PAYMENT,19667.78,C672594686,124980.74,105312.96,M752333286,0,0,0,0
18,CASH_IN,29438.99,C2127434078,107,29545.99,C1951570529,85178.89,0,0,0
18,CASH_OUT,129725.89,C2115247846,0,0,C50917412,2539885.27,3076283.44,0,0
18,CASH_IN,131763.53,C1971239644,50050,181813.53,C1078635346,0,0,0,0
18,TRANSFER,703465.07,C1162145499,26015,0,C266972932,0,703465.07,0,0
18,CASH_OUT,36669.98,C1165099012,30885,0,C1470360196,10383082.77,11521883.34,0,0
18,CASH_OUT,44149.23,C87060036,1082,0,C933942083,1770046.34,1814195.57,0,0
